stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon
17353,8459,Alvarroes Est Marvao,,39.363535,-7.403912
17351,8457,Fabrica Gasosas,,39.385475,-7.398847
16932,1330,Frazoa,,39.283705,-7.416993
17227,8280,Monte Forcinho,,38.850815,-7.630647
16956,1365,Jardim,,39.395333,-7.390542
17203,8233,Fonte Nova,,38.861158,-7.618885
17352,8458,Rasa X,,39.366057,-7.390728
16947,1353,Portagem - X,,39.37838,-7.388345
16945,1346,Sao Salvador,,39.373987,-7.388728
17296,8387,Herdade da Cabaca,,39.260495,-7.41153
16957,1366,Marvao - X,,39.403122,-7.383482
16933,1331,Reguengo - X P Basta,,39.281087,-7.405028
16851,874,Portagem,,39.382745,-7.384322
17062,1526,Antas,,38.850707,-7.620015
17111,1652,Fonte Imperador - X,,38.841588,-7.626927
16884,1258,Alto Costa,,39.136642,-7.44945
16847,862,Marvao,,39.396282,-7.377685
16914,1293,Monte Torre Palma,,39.076895,-7.471243
16962,1373,Beira - X,,39.447315,-7.371417
17374,8480,Pisao Novo,,39.361138,-7.381133
16977,1397,Rasa,,39.354705,-7.381245
17372,8478,Beira Rest Nicau,,39.444885,-7.36932
16948,1355,Aguas Partidas,,39.38328,-7.375518
16963,1374,Beira Est,,39.449422,-7.3682
16958,1368,Abegoa,,39.399927,-7.370697
17371,8477,Montes Beira,,39.439698,-7.365892
16961,1372,Barretos,,39.433777,-7.362882
16934,1332,Cruz Mos,,39.27523,-7.388532
17366,8472,Sao Pedro,,39.402537,-7.364023
16907,1285,Urra - X,,39.241932,-7.395917
17367,8473,Casa Sao Pedro,,39.40476,-7.36071
17370,8476,Vales,,39.428775,-7.357143
16913,1292,Monte Torre Figueira,,39.068117,-7.457508
16883,1257,Assumar  - X,,39.103115,-7.438212
16906,1284,Santiago - X,,39.236082,-7.389493
16960,1371,Ranginha,,39.424353,-7.352842
16959,1369,Santo Antonio Areias - X,,39.411873,-7.35309
17369,8475,S Antonio Areias Rest Poejo,,39.414342,-7.351317
17202,8232,Estremoz Escola,,38.848562,-7.586797
16848,864,Santo Antonio Areias,,39.415815,-7.348967
17336,8430,Quinta Queijeirinha,,39.267717,-7.374752
17110,1645,Fonte Souto,,39.393282,-7.350883
17373,8479,S Antonio Areias Viv Luzia,,39.41147,-7.348208
17368,8474,S Antonio Areias Praca Touros,,39.413222,-7.347798
16949,1356,Ponte Velha,,39.383338,-7.350622
16881,1250,Veiros,,38.953477,-7.506447
16946,1348,Porto Espada,,39.353298,-7.351977
16838,843,Estremoz,,38.843898,-7.582225
16935,1333,Paiva Tavares,,39.265338,-7.369105
17225,8275,Estremoz Av S Antonio,,38.83969,-7.581952
17109,1644,Estrada Nova,,39.355055,-7.346812
16882,1256,Monforte,,39.052445,-7.438788
17208,8239,Monforte Mercado,,39.052575,-7.437565
17209,8240,Monforte Panificadora,,39.055195,-7.435778
16950,1357,Posto Guarda Fiscal,,39.36389,-7.333467
16931,1325,Assumar,,39.14121,-7.393262
17335,8429,Fontainhas,,39.253485,-7.354055
16951,1359,Galegos,,39.368533,-7.325283
16936,1334,Porto Boga,,39.24659,-7.350053
17219,8250,Mamporcao Centro Povoacao,,38.849578,-7.548987
16905,1283,Ponte Azinhal,,39.19563,-7.362718
17218,8249,Mamporcao,,38.85134,-7.544092
17375,8481,Pitaranha,,39.363625,-7.318448
17092,1587,Monte Janela,,39.023667,-7.431063
17334,8428,Quintas Alegrete,,39.23888,-7.339662
17112,1673,Marvao Fronteira - X,,39.356103,-7.313858
17065,1537,Marvao Fronteira,,39.352255,-7.307212
17217,8248,Espinheiro X,,38.857927,-7.515122
16937,1335,Alegrete - X,,39.235275,-7.326
16878,1243,Espinheiro,,38.851415,-7.517075
16939,1337,Alegrete,,39.240292,-7.32206
17216,8247,Estalagem da Rapousa,,38.859358,-7.508173
17058,1520,Venda Ferrador,,38.86623,-7.499573
17091,1586,Prazeres,,38.984347,-7.421143
16873,1229,Arcos - 2 X,,38.826462,-7.522232
17226,8276,Arcos Escola Primaria,,38.833605,-7.514998
16872,1228,Arcos,,38.83535,-7.511522
17215,8246,Monte Silva,,38.87288,-7.480273
17229,8286,Arcos Parque Desportivo,,38.831972,-7.506743
16938,1336,Vale Cavalos,,39.227008,-7.305228
16904,1282,Casa Cant Portalegre,,39.158358,-7.319018
16877,1242,Orada,,38.873532,-7.466687
16871,1227,Arcos - 1 X,,38.822805,-7.50042
17056,1515,Besteiros - X,,39.222615,-7.294453
17090,1585,Monte Outeiro,,38.956913,-7.408085
16880,1245,Santo Aleixo,,38.91972,-7.417187
17108,1634,Nora - X,,38.818908,-7.487107
17333,8426,Mosteiros Bairro Novo,,39.193893,-7.286837
17055,1514,Mosteiros,,39.190658,-7.285547
