stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon
22192,8632,Cumeadas Bairro Paraiso,,38.018518,-8.685705
21590,1018,Vila Ruiva,,38.24611,-7.934632
22116,8554,Pinheiro Carapinha,,38.015617,-8.704963
21985,8058,Cumeadas GNR,,38.016383,-8.687455
22159,8597,Santiago Avenida,,38.0149,-8.692933
22117,8555,Zona Industrial,,38.012553,-8.707975
22160,8598,Santiago Tribunal,,38.012925,-8.693022
22118,8556,Vale Verde 1,,38.00892,-8.714752
21726,3179,Vale Verde,,38.00718,-8.720753
22143,8581,Monte S Joao,,38.018443,-8.624693
22119,8557,Penitenciaria,,38.004592,-8.729488
22161,8599,Santiago Intermache,,38.008348,-8.693112
21684,3135,Sao Bartolomeu Serra,,38.017887,-8.61604
22191,8630,Relvas Verdes X,,38.002107,-8.736472
21683,3129,Poço Obra,,38.001095,-8.740685
22433,1017,Vila Alva,,38.249857,-7.900145
21682,3128,Ortiga,,37.997527,-8.753498
22162,8600,Santiago Bairro Formiga,,38.00313,-8.693807
21803,3285,Petroquimica - X,,37.99,-8.832457
21588,1016,Vila Alva - X,,38.245743,-7.901138
22190,8629,Relvas Verdes,,37.996595,-8.737768
22298,8929,Repsol (Etla),,37.984722,-8.832194
21681,3127,Casa Madeira,,37.986143,-8.780802
21813,3296,Vale Eira,,38.048873,-8.402
22129,8567,Ribeira dos Moinhos,,37.979832,-8.833733
21798,3280,Aldeia Chaos - X,,37.99226,-8.694042
22120,8558,Metalsines,,37.979727,-8.796192
21818,3301,Lousal,,38.036642,-8.428067
21826,3309,Aldeia Chaos,,37.98956,-8.690395
21720,3172,Refinaria - X,,37.975848,-8.808543
22121,8559,Refinaria Viaduto,,37.974252,-8.808047
22122,8560,Barbuda Escola,,37.973625,-8.81629
21685,3136,Abela - X,,38.00471,-8.562248
21680,3126,Barbuda,,37.97274,-8.82133
22109,8547,Lousal Salao Festas,,38.031472,-8.429125
21771,3245,Outeiro Lobo,,38.008315,-8.534382
21786,3265,Cruzt E.N.261-3,,37.969122,-8.832953
22123,8561,En 261 Monte,,37.967115,-8.84456
21686,3137,Abela,,38.000627,-8.558332
22302,8963,Zona Comercial (Intermarche),,37.965847,-8.858117
22128,8566,Cruzt En 261 - 1,,37.967452,-8.831142
21819,3302,Lousal - X,,38.03385,-8.400477
22303,8964,Zona Comercial (Continente),,37.965253,-8.856817
22124,8562,Sines X,,37.964868,-8.855503
21693,3145,Cova Gato,,38.00673,-8.517895
21814,3297,Faleiros,,38.0243,-8.425082
22301,8962,Baixa de São Pedro,,37.961903,-8.85657
22320,8982,Estrada da Costa do Norte,,37.96066,-8.870375
22310,8971,Rua da Reforma Agraria (Esc. Basica Vasco da Gama),,37.959922,-8.872767
22319,8981,Rua da Reforma Agraria (Esc. Basica Vasco da Gama),,37.959902,-8.87276
21811,3294,Sines (Bº.Operario),,37.959802,-8.872808
22125,8563,Sines Baixa S Pedro,,37.960335,-8.858068
22348,3173,Refinaria,,37.96418,-8.798253
22311,8972,Rua da Floresta (Bº Maritimo),,37.959253,-8.875752
22300,8961,Estrada da Afeiteira,,37.959953,-8.853825
21694,3146,Boticos,,38.005653,-8.49732
22308,8969,Rua Ary dos Santos,,37.958733,-8.86932
22321,8983,Rua Ary dos Santos,,37.95871,-8.86948
22312,8973,Rua da Floresta (Rua do Farol),,37.958232,-8.87672
22307,8968,Rua das Percebeiras (Finanças),,37.958115,-8.8679
22322,8984,Rua das Percebeiras (Finanças),,37.958097,-8.867868
22304,8965,Rua Maria Lamas (Cemiterio),,37.958475,-8.857962
22126,8564,Sines Cemiterio,,37.958457,-8.858038
22299,8960,Zil2  Rua Principal,,37.958865,-8.850573
22306,8967,Rua Julio Gomes da Silva (Bombeiros),,37.958103,-8.863002
22330,8993,Zil2  Rua Principal,,37.958787,-8.850558
22309,8970,Rua da Reforma Agraria 1,,37.957398,-8.871602
22318,8980,Rua da Reforma Agraria,,37.957392,-8.871565
21567,832,Sines,,37.957498,-8.862628
22317,8979,Rua Antonio Aleixo,,37.956632,-8.871668
21755,3223,Arealao,,38.00544,-8.486333
22127,8565,Sines Bairro 1 Maio,,37.95691,-8.860823
22305,8966,Rua Maria Lamas,,37.956905,-8.860868
22314,8976,Rua da Floresta,,37.95592,-8.878602
22313,8975,Zil 1,,37.955435,-8.880733
22329,8992,Zil2  Rua D (Tecnopolo),,37.956918,-8.84736
22316,8978,Rua do Parque,,37.955468,-8.873797
22325,8988,Rua Joao Mendes (Escola Basica Nº 2),,37.956237,-8.857483
22324,8987,Estrada Nossa Senhora dos Remedios,,37.955452,-8.86036
22315,8977,Rua do Porto Industrial,,37.954323,-8.874977
22328,8991,Piscina Municipal de Sines Carlos Manafaia,,37.955425,-8.852102
22323,8986,Largo S. Sebastiao,,37.954013,-8.863072
21812,3295,Sines (Qtª.Passarinhos),,37.954467,-8.853862
22326,8989,Rua Professor Jose Manuel Vilhena da Silva,,37.954373,-8.853115
22327,8990,B - Escola Basica Nº 3,,37.953763,-8.851688
21679,3124,Vale Traves,,37.965322,-8.705713
22144,8582,Ermidas GNR,,38.007553,-8.418367
21676,3121,Monte Novo - Sines,,37.945988,-8.825305
21696,3148,Ermidas - X,,38.013017,-8.392715
21856,3373,Bairro Carrusca,,38.008687,-8.408838
22108,8546,Ermidas do Sado,,38.00596,-8.416517
22270,8739,Canhestros Polidesportivo,,38.037947,-8.285703
22107,8545,Bairro Carrusca Rua 33,,38.004027,-8.412122
21695,3147,Ermidas Est,,38.002753,-8.414447
21761,3231,Canhestros,,38.035628,-8.287593
21760,3230,Aldeia Mata (Ferreira),,38.022067,-8.333022
22106,8544,Bairro Carrusca Foros,,38.002345,-8.409897
21762,3232,Aldeia Ruins - X,,38.041693,-8.241838
21697,3149,Ermidas,,38.00021,-8.379953
21790,3270,Sao Torpes - X,,37.930297,-8.808362
21593,1021,Vila Frades,,38.213167,-7.823862
21763,3233,Aldeia Ruins,,38.035863,-8.240813
21850,3366,Sao Torpes,,37.927536,-8.8069
21961,8018,Vila Frades Saida Vidigueira,,38.211695,-7.819127
21687,3138,Viegas Cima,,37.956138,-8.549753
21768,3242,Proença,,37.92392,-8.79759
21764,3234,Olhas,,38.031617,-8.235293
22339,9055,Praia de Sao Torpes,,37.92275,-8.805333
22105,8543,Monte Faial,,37.989608,-8.382933
21560,819,Vidigueira,,38.212567,-7.800885
22045,8340,Vidigueira Terminal,,38.208772,-7.805515
22104,8542,Monte Roxo,,37.982027,-8.38272
21571,837,Ferreira Alentejo,,38.062533,-8.118162
22272,8741,Ferreira GNR,,38.059003,-8.11557
22271,8740,Ferreira Mercado,,38.057402,-8.11937
21678,3123,Vale Seco,,37.919778,-8.696693
22273,8742,Ferreira B 5 Marco,,38.058955,-8.111708
22274,8743,Quinta S Vicente,,38.064737,-8.092652
21675,3120,Margavel,,37.90734,-8.775122
21587,1005,Peroguarda - X,,38.06852,-8.07156
21688,3139,Sao Domingos,,37.929683,-8.539927
22163,8601,Montinho Novo,,37.903548,-8.690472
22275,8744,Parque Farias,,38.064905,-8.033735
21691,3143,Monte Ataboeira,,37.931707,-8.476682
21674,3119,Porto Covo - 1 X,,37.888005,-8.756092
22103,8541,Mimosa,,37.947377,-8.380642
22145,8583,Vale Vinagre,,37.930387,-8.454592
22276,8745,Pedreira,,38.061633,-8.023295
21689,3140,Monte Ruivo,,37.920412,-8.497637
21737,3197,Vale Agua,,37.904542,-8.587473
21736,3196,Monte Novo Barranco,,37.905362,-8.570425
21698,3150,Alvalade - X,,37.94208,-8.381332
21699,3151,Alvalade,,37.938413,-8.390437
21692,3144,Vale Santiago - X,,37.931473,-8.419973
22146,8584,Vale Agua X,,37.90034,-8.581933
22102,8540,Alvalade Associacao Regantes,,37.93793,-8.38717
21677,3122,Tarro,,37.883368,-8.701548
21744,3211,Vale Eguas,,37.891625,-8.634675
22101,8539,Alvalade Escola,,37.935205,-8.394982
21673,3118,Porto Covo - 2 X,,37.870038,-8.742982
22186,8625,Terca Parte,,37.867992,-8.760852
22164,8602,Branquinho,,37.871523,-8.704417
22187,8626,Sonega Montes,,37.866188,-8.730897
21627,3040,Vale Eguas - 2 X,,37.881342,-8.60441
21716,3168,Sonega,,37.866625,-8.720953
21585,970,Beringel,,38.05373,-7.983582
21690,3141,Foros Casas Novas,,37.900685,-8.483562
22165,8603,Vale Manhas,,37.864178,-8.707753
22147,8585,Foros C Novas,,37.897458,-8.484442
21805,3288,Parreira - X,,37.857517,-8.764367
22188,8627,Sonega Sul,,37.860608,-8.716703
22185,8624,Porto Covo Entrada,,37.853877,-8.78407
22166,8604,Monte Jose A Carvalho,,37.859802,-8.70978
21578,898,Porto Covo,,37.851955,-8.790248
21672,3117,Tanganheira,,37.85128,-8.710598
22184,8623,Foros Pouca Farinha,,37.842967,-8.76708
21586,1002,Casa Cant. Beringel,,38.04345,-7.936215
22277,8746,Rotunda Aeroporto,,38.040788,-7.925832
21806,3289,Bica,,37.828485,-8.759825
22148,8586,Foros Locario Entrada,,37.858762,-8.49195
22278,8747,Monte das Palmeiras,,38.038315,-7.909703
21619,3014,Foros Locario,,37.855317,-8.489367
21772,3246,Fonte Cortiço,,37.823488,-8.691092
22279,8748,Merebeja,,38.0366,-7.902832
21626,3033,Foros Caiada,,37.845377,-8.520973
22280,8749,Monte da Solavile,,38.034518,-7.898122
22183,8621,Mar de Estrelas,,37.81161,-8.76538
22167,8605,Burdo,,37.819618,-8.683865
21742,3207,Fornalhas - X,,37.857007,-8.432003
21859,3376,Pouca Farinha - X,,37.813213,-8.681855
22189,8628,Pouca Farinha Centro,,37.812643,-8.686112
22168,8606,Teimosas,,37.811798,-8.681277
21860,3377,Pouca Farinha,,37.809882,-8.68867
21807,3290,Ribeira Azenha - X,,37.801912,-8.771608
21738,3203,Silveiras (Sant.),,37.815638,-8.610535
21743,3208,Fornalhas Velhas,,37.849327,-8.414542
22169,8607,Retiro do Pontao,,37.806002,-8.678648
21741,3206,Fornalhas Novas,,37.837477,-8.44516
21568,833,Cercal Alentejo,,37.800535,-8.672192
22170,8608,Cercal Saida Milfontes,,37.798995,-8.676337
21739,3204,Vale Pedra,,37.814303,-8.557585
22266,8717,Espadanal,,37.799522,-8.659997
22044,8333,Beja Cadeia,,38.01968,-7.870232
22171,8609,Cercal Zona Industrial,,37.79576,-8.689258
21625,3032,Foros Caiada - X,,37.815023,-8.525062
21740,3205,Bicos,,37.817392,-8.509097
22265,8716,Chaparral,,37.792995,-8.668182
22182,8620,Parque Campismo Sitava,,37.780225,-8.783165
22043,8332,Beja Jardim Bacalhau,,38.012783,-7.86602
21758,3226,Bicos - X,,37.813738,-8.498273
22042,8330,Beja Pulo do Lobo,,38.010493,-7.861998
21570,836,Beja,,38.009403,-7.858622
21671,3115,Alpendurada,,37.777042,-8.729002
21668,3110,Fonte Nova,,37.788348,-8.616323
21808,3291,Malhadinha,,37.768658,-8.780872
21713,3165,Catifarras,,37.776107,-8.662725
22181,8619,Monte dos Cedros,,37.764478,-8.777487
21793,3275,Aldeia Cano - X,,37.780645,-8.606048
22172,8610,Samoqueiro,,37.763447,-8.74397
22180,8618,Malhadinha Entrada,,37.759963,-8.771923
21792,3274,Valongo,,37.81002,-8.415122
22264,8715,Limite Distrito Beja,,37.76955,-8.662282
22179,8617,Malhadinha En 1072 Km 1.1,,37.756812,-8.766743
22173,8611,Venda Fria,,37.757432,-8.75041
21667,3109,Campo Redondo,,37.777993,-8.564215
22174,8612,Afeiteira,,37.753652,-8.75441
21714,3166,Brunheiras (Odemira),,37.74891,-8.759428
21795,3277,Ribeira Seissal - X,,37.773275,-8.55124
22267,8718,Ribeira Seissal Baixo,,37.767593,-8.558585
21794,3276,Aldeia Cano,,37.759818,-8.609147
22263,8714,Trajanitos,,37.750482,-8.659332
21809,3292,Galeado - X,,37.739762,-8.765915
22338,9053,Foros Galeado,,37.738917,-8.750028
22175,8613,Alagoachos,,37.737195,-8.768295
21810,3293,Galeado,,37.738327,-8.750682
