stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon
18447,8735,Monte Daroeira,,37.919328,-8.31764
18506,8797,Monte da Figueirinha,,38.04996,-7.927642
18222,4066,Aldeia Nova,,37.949827,-8.18733
18219,4063,Jungeiros X,,37.945887,-8.197442
18064,1002,Casa Cant. Beringel,,38.04345,-7.936215
18167,4008,Nabos Baixo,,37.915037,-8.29742
18221,4065,Jungeiros,,37.9388,-8.208058
18458,8746,Rotunda Aeroporto,,38.040788,-7.925832
18170,4011,Monte Velhos (Aljustrel),,37.943208,-8.182692
18448,8736,Nabos de Cima,,37.91203,-8.287867
22432,1012,Coitos,,38.062172,-7.872555
18441,8729,Montes Velhos Pomba,,37.9401,-8.183315
18459,8747,Monte das Palmeiras,,38.038315,-7.909703
18238,4082,Sao Brissos - 1X,,38.03824,-7.9087
18084,1028,Marmelar,,38.171588,-7.65375
18437,8725,Ervidel Jardim,,37.966598,-8.082102
18214,4058,Ervidel,,37.96373,-8.085603
18460,8748,Merebeja,,38.0366,-7.902832
18362,8002,Base Aerea Cruzamento,,38.04561,-7.876573
18461,8749,Monte da Solavile,,38.034518,-7.898122
18094,1081,Marmelar - X,,38.169828,-7.635988
18436,8724,Montes S Vitoria,,37.967657,-8.044338
18438,8726,Barragem do Roxo X,,37.947563,-8.096235
18439,8727,Monte das Pegas,,37.937783,-8.104675
18213,4057,Santa Vitoria,,37.965355,-8.026397
18166,4006,Rio Moinhos (Aljustrel),,37.89504,-8.213788
18223,4067,Corte Vicente Anes,,37.92016,-8.132908
18041,833,Cercal Alentejo,,37.800535,-8.672192
18165,4005,Rio Moinhos - X (Aljust.),,37.892073,-8.21202
18431,8717,Espadanal,,37.799522,-8.659997
18393,8333,Beja Cadeia,,38.01968,-7.870232
18224,4068,Corte Vicente Anes - X,,37.914498,-8.121682
18396,8336,Beja Cp,,38.018137,-7.858688
18433,8721,Beja Etar,,38.008862,-7.878522
18397,8337,Beja Estig,,38.016722,-7.857883
18434,8722,Monte dos Pombos,,37.997893,-7.899383
18392,8332,Beja Jardim Bacalhau,,38.012783,-7.86602
18398,8338,Beja Toyota,,38.02003,-7.849552
18211,4055,Penedo Gordo,,37.987302,-7.917995
18391,8331,Beja Liceu,,38.011563,-7.863502
18395,8335,Beja Lumiar,,38.013695,-7.85848
18212,4056,Santa Vitoria - Est,,37.957717,-7.988137
18390,8330,Beja Pulo do Lobo,,38.010493,-7.861998
18394,8334,Beja Jardim Publico,,38.012008,-7.8583
18435,8723,Monte da Estacao,,37.963362,-7.970005
18164,4004,Bairro S.João,,37.887815,-8.182148
18388,8328,Beja Escola D Manuel,,38.008338,-7.863492
18378,8020,Pedrogao Rua Acima,,38.120075,-7.648922
18043,836,Beja,,38.009403,-7.858622
18389,8329,Beja Melius,,38.006153,-7.865297
18519,8810,Vale Dado,,38.019617,-7.834645
18081,1025,Pedrogao,,38.117883,-7.646845
18520,8811,Monte O Desejado,,38.021045,-7.827728
18137,3110,Fonte Nova,,37.788348,-8.616323
18521,8812,Monte do Mira,,38.023177,-7.820753
18386,8326,Beja Mario Beirao,,38.006223,-7.855562
18207,4051,Neves - X,,38.023562,-7.812957
18462,8750,Beja Quartel,,37.998092,-7.867077
18522,8813,Neves Igreja,,38.021367,-7.81598
18209,4053,Neves,,38.021772,-7.811422
18054,904,Aljustrel,,37.882927,-8.161935
18518,8809,Beja Bairro S Joao,,38.002505,-7.848587
18523,8814,Neves Escola Primaria,,38.020902,-7.809192
18525,8816,Cascalheira,,38.026848,-7.794892
18450,8738,Aljustrel N S Castelo,,37.877868,-8.169732
18584,8896,Valdoca,,37.879436,-8.164225
18155,3275,Aldeia Cano - X,,37.780645,-8.606048
18524,8815,Neves R Bento Jesus Caraca,,38.019225,-7.80702
18440,8728,Aljustrel Camara,,37.878403,-8.161973
18206,4050,Quinta Stº. Antonio,,38.02766,-7.783702
18526,8817,Porto Peles Monte Mariano,,38.020747,-7.796063
